customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude
15836,Phd. Wendell Stafford,male,08/20/1963 02:27 PM,2.0,0.0,1.0,1.0,32173.0,172.0,14.0,4263.0,2036.0,1474.0,391.0,366.0,601.0,444.0,1046.0,132.0,0.5429011412358024,2016.0,,38.692496736051694,-9.18973309372358
12123,Linda Wooton,female,06/11/1989 10:16 AM,0.0,0.0,0.0,1.0,17629.0,2460.0,23.0,265.0,723.0,3322.0,1741.0,269.0,203.0,6071.0,1277.0,47.0,0.45316800989215833,2012.0,,38.76557778836916,-9.103273577299381
12869,Ebony Sears,female,11/14/1962 08:30 PM,5.0,2.0,1.0,4.0,34184.0,1580.0,14.0,3144.0,4034.0,2314.0,7162.0,4541.0,1298.0,1213.0,697.0,294.0,0.31331733592157,2007.0,924550.0,38.69156966564404,-9.224651736304482
6013,Phd. Robert Mccormack,male,05/07/1954 02:09 PM,1.0,1.0,1.0,1.0,50319.0,2553.0,17.0,1715.0,3395.0,3596.0,3069.0,2947.0,753.0,781.0,1411.0,207.0,0.11622800019782056,2010.0,947360.0,38.7293300054282,-9.15558346035322
8120,Bsc. Heather Foley,female,07/22/1970 12:20 PM,3.0,2.0,1.0,1.0,31833.0,1771.0,8.0,5552.0,2555.0,520.0,344.0,529.0,713.0,452.0,852.0,84.0,0.2882490259783888,2011.0,937870.0,38.73920206989899,-9.119418728347076
13810,Jimmy Acosta,male,09/17/1944 07:45 PM,0.0,2.0,1.0,1.0,67517.0,3285.0,10.0,3481.0,2115.0,3707.0,2469.0,3118.0,962.0,763.0,1115.0,156.0,0.34981706110954397,2011.0,926689.0,38.687906582008125,-9.183624333371792
14928,Laura Grise,female,11/19/1958 05:21 PM,0.0,0.0,2.0,4.0,15921.0,1190.0,15.0,852.0,458.0,233.0,2099.0,1504.0,467.0,1309.0,1453.0,61.0,0.7463608070221032,2000.0,938953.0,38.702535594174144,-9.191199921493592
16428,Charles Hernandez,male,10/13/1958 09:20 PM,5.0,3.0,1.0,1.0,35377.0,3022.0,15.0,5193.0,3298.0,1396.0,4249.0,4470.0,446.0,559.0,1227.0,236.0,0.3605624276740893,2008.0,910507.0,38.78818865890157,-9.085781547166233
15503,Jordan Martinez,female,09/04/1980 04:39 PM,0.0,0.0,0.0,1.0,7976.0,13522.0,10.0,413.0,1039.0,2290.0,1944.0,667.0,397.0,4169.0,486.0,39.0,0.2663028585210107,2015.0,,38.71565776578131,-9.175034692476434
4426,Bsc. Robert Edmondson,male,12/19/1947 10:54 AM,0.0,0.0,0.0,1.0,10439.0,4540.0,22.0,570.0,727.0,2130.0,536.0,683.0,251.0,3685.0,1414.0,42.0,0.47465049482472355,2023.0,970783.0,38.71774405002238,-9.201153166825005
16866,Curtis Baldwin,male,03/22/1958 11:16 PM,1.0,0.0,1.0,1.0,11408.0,8803.0,24.0,59.0,713.0,2436.0,984.0,330.0,348.0,5747.0,1008.0,75.0,0.15582682247521673,2021.0,,38.72460517858474,-9.194474856395495
10444,Bsc. Stacy Richmond,female,03/17/1970 09:55 AM,0.0,0.0,0.0,1.0,15583.0,8443.0,20.0,1198.0,478.0,1703.0,1785.0,1011.0,538.0,5999.0,1166.0,53.0,0.29840142325667807,2018.0,,38.72548695104717,-9.122079903559767
10782,Michael Wright,male,01/01/1956 01:29 PM,3.0,2.0,1.0,1.0,33117.0,3184.0,10.0,3342.0,3351.0,1869.0,5396.0,1352.0,573.0,546.0,1040.0,379.0,0.21870355946608896,2010.0,949081.0,38.66722093574695,-9.20249059486806
7262,Emilia Siebert,female,07/08/1960 04:30 AM,0.0,1.0,1.0,3.0,5902.0,936.0,22.0,567.0,1304.0,1630.0,2055.0,375.0,138.0,671.0,1099.0,265.0,0.832960830989152,2014.0,989298.0,38.691206295049845,-9.19827586557969
2077,Bsc. Margret Brennan,female,07/26/1995 02:07 AM,3.0,4.0,1.0,3.0,25901.0,3355.0,7.0,3833.0,3972.0,1711.0,6878.0,3386.0,785.0,945.0,436.0,59.0,0.5867750672630152,2020.0,954421.0,38.70289890658245,-9.195791023724063
1168,Bsc. Wayne Wortman,male,09/23/1945 09:43 AM,3.0,1.0,4.0,2.0,3338.0,1043.0,10.0,1866.0,2457.0,2471.0,3345.0,3674.0,682.0,406.0,1530.0,99.0,0.46774109394337016,2020.0,917186.0,38.781158545869246,-9.074226523313841
449,Phd. Thomas Loman,male,02/28/1941 11:43 AM,2.0,2.0,2.0,2.0,5151.0,1812.0,13.0,3872.0,407.0,879.0,301.0,389.0,735.0,535.0,609.0,118.0,0.2641182560355685,2018.0,971402.0,38.69463578833616,-9.157453071363745
15525,June Steward,female,01/22/1954 08:04 PM,2.0,2.0,0.0,1.0,12992.0,778.0,12.0,2270.0,1540.0,1743.0,2217.0,2640.0,1417.0,362.0,1046.0,118.0,0.3322325075714368,2016.0,920309.0,38.72937826346426,-9.128405507067145
13744,Regina Kenney,female,03/13/1997 04:08 PM,1.0,2.0,1.0,1.0,80653.0,2007.0,23.0,2794.0,2702.0,2855.0,2436.0,3976.0,104.0,330.0,921.0,243.0,0.4893553715505663,2022.0,926259.0,38.69886640079712,-9.171754485291311
7008,Janet Johnson,female,08/23/1964 08:22 AM,1.0,0.0,3.0,4.0,1932.0,1520.0,10.0,1471.0,761.0,976.0,1302.0,906.0,204.0,312.0,574.0,204.0,0.7428426063597681,2000.0,945721.0,38.71940471117381,-9.206221838971993
1741,Phd. Edward Hart,male,03/01/1941 09:31 AM,0.0,0.0,1.0,1.0,16871.0,10654.0,17.0,453.0,748.0,3165.0,798.0,287.0,743.0,4945.0,877.0,49.0,0.14149990911733867,2000.0,939607.0,38.803727440711896,-9.182791473705876
12963,Devon Fielder,female,08/30/1975 03:47 AM,1.0,1.0,0.0,1.0,52738.0,5248.0,14.0,1584.0,3527.0,1594.0,3166.0,2143.0,1914.0,616.0,1279.0,131.0,0.49427861144912766,2011.0,922396.0,38.72213767546601,-9.122056544121934
1092,Bsc. Wilbur Kallam,male,04/13/1974 04:27 PM,4.0,0.0,1.0,1.0,19734.0,2880.0,8.0,3454.0,2599.0,2352.0,5489.0,2290.0,698.0,874.0,991.0,143.0,0.4127511445188926,2013.0,915025.0,38.677003739205546,-9.192883856770374
16595,Belle Adams,female,05/01/1979 03:09 PM,1.0,3.0,1.0,3.0,54414.0,3458.0,10.0,5567.0,1162.0,2728.0,7295.0,3997.0,700.0,322.0,827.0,300.0,0.5052276949611659,2004.0,997016.0,38.712287764340054,-9.1510032513229
4289,Msc. Paul Jones,male,01/27/1940 02:56 AM,4.0,4.0,1.0,2.0,26406.0,4389.0,12.0,4495.0,3063.0,962.0,4502.0,2260.0,1233.0,1041.0,717.0,211.0,0.4249282642871667,2020.0,968173.0,38.71633207154598,-9.19215375685327
4631,Phd. Leonard Sesco,male,01/25/1997 04:05 PM,3.0,1.0,3.0,2.0,13511.0,2141.0,17.0,1890.0,1624.0,4232.0,1769.0,2131.0,346.0,348.0,649.0,228.0,0.38606696237858423,2022.0,948986.0,38.738263907086825,-9.13900779087921
17784,Anna Gamble,female,04/23/1942 02:21 PM,1.0,1.0,1.0,1.0,37720.0,1904.0,16.0,4482.0,2338.0,688.0,407.0,276.0,113.0,166.0,1095.0,103.0,0.41853135122568397,2013.0,,38.79954959361427,-9.14487075951607
13214,Kevin Johnson,male,05/31/1961 12:50 AM,0.0,0.0,1.0,2.0,15331.0,1221.0,10.0,783.0,1116.0,805.0,2026.0,1755.0,138.0,859.0,1392.0,319.0,0.3750456694411276,2000.0,954983.0,38.68199720552318,-9.205558446087567
6965,Casey Sanders,male,11/12/1956 07:38 AM,0.0,1.0,2.0,1.0,11452.0,3155.0,18.0,2831.0,1181.0,943.0,2040.0,1821.0,257.0,810.0,516.0,289.0,0.7386468739283995,2020.0,944304.0,38.71373807357823,-9.20899525587428
6619,Cole Hites,male,06/19/1965 07:01 PM,1.0,1.0,1.0,3.0,7047.0,2317.0,17.0,2114.0,837.0,1083.0,1277.0,738.0,848.0,1113.0,600.0,249.0,0.5195652087270393,2000.0,918925.0,38.680554472736695,-9.204042537050972
17903,Wendy Bejaran,female,03/01/1979 11:13 PM,1.0,0.0,1.0,4.0,13899.0,504.0,13.0,1550.0,583.0,95.0,1523.0,1951.0,92.0,216.0,623.0,386.0,0.7702218129576076,2018.0,934828.0,38.77373206616751,-9.154669599077888
3218,Phd. Lowell Burkitt,male,08/18/1946 06:37 AM,1.0,1.0,1.0,2.0,40622.0,2078.0,14.0,2547.0,5565.0,1635.0,5173.0,2345.0,811.0,397.0,1553.0,108.0,0.3276984429118629,2006.0,955489.0,38.73965934680974,-9.129838305877627
639,Bsc. William Belizaire,male,10/06/1998 12:32 PM,3.0,1.0,0.0,2.0,81569.0,1506.0,18.0,3320.0,2959.0,3228.0,2879.0,1885.0,1869.0,493.0,1370.0,224.0,0.351786402795991,2023.0,980971.0,38.682540085784865,-9.149185685992995
10981,Phd. Rebecca Keefer,female,05/18/1980 10:39 PM,1.0,0.0,0.0,1.0,14721.0,7510.0,10.0,1114.0,702.0,2198.0,1736.0,140.0,614.0,4817.0,576.0,42.0,0.7371705381360789,2017.0,,38.686289243171736,-9.149887936092863
19820,Eldon Hill,male,06/20/1977 07:55 PM,1.0,0.0,1.0,3.0,14978.0,602.0,23.0,3152.0,369.0,1852.0,320.0,350.0,854.0,201.0,851.0,85.0,0.05658077789173929,2007.0,,38.69180595156911,-9.15626538153329
1243,Phd. James Alcazar,male,11/11/1996 11:49 PM,1.0,3.0,0.0,1.0,31678.0,4024.0,8.0,5104.0,3256.0,1308.0,3099.0,3468.0,363.0,697.0,1270.0,441.0,0.37266332284165554,2021.0,913703.0,38.72778745260162,-9.177238226752065
12905,Msc. Allison Delker,female,08/02/1962 12:37 PM,3.0,1.0,4.0,2.0,6287.0,1007.0,16.0,2269.0,1916.0,2981.0,1791.0,1369.0,355.0,80.0,1298.0,121.0,0.2632865423543271,2012.0,987290.0,38.79345667493462,-9.1465737280733
3344,Msc. Michael Chew,male,09/30/1987 11:52 PM,0.0,0.0,1.0,5.0,11102.0,1178.0,6.0,1785.0,1347.0,1209.0,2769.0,1229.0,757.0,676.0,1406.0,174.0,0.7128119312891762,2021.0,916940.0,38.68553498211653,-9.134488336953067
16642,Evelyn Jones,female,10/10/1943 07:17 AM,3.0,2.0,2.0,3.0,46644.0,4045.0,14.0,1940.0,2989.0,1133.0,2855.0,1690.0,1339.0,576.0,1343.0,135.0,0.2197301629800969,2010.0,,38.7004249958885,-9.168779767411852
1938,Bsc. Eric Leon,male,09/17/1949 01:11 AM,1.0,1.0,1.0,4.0,51892.0,3471.0,12.0,4086.0,3063.0,2452.0,4809.0,3066.0,962.0,219.0,964.0,340.0,0.08478330283286267,2009.0,947144.0,38.72245002979805,-9.167352174023653
19692,Starr Jackson,female,04/26/1990 04:41 AM,1.0,3.0,0.0,1.0,35916.0,2616.0,11.0,3189.0,4513.0,1538.0,4129.0,2706.0,1239.0,455.0,569.0,303.0,0.48240472965766895,2015.0,,38.79241251576412,-9.161551346059618
18524,Daniel Martinez,male,12/05/1991 09:28 AM,0.0,0.0,2.0,2.0,17375.0,428.0,10.0,2147.0,1165.0,71.0,1479.0,1197.0,591.0,444.0,1105.0,249.0,0.7931986608377761,2016.0,959926.0,38.72783432793098,-9.140361807802607
18058,Christopher Thomas,male,12/14/1978 09:04 PM,1.0,1.0,0.0,1.0,36538.0,3136.0,17.0,3015.0,1832.0,3628.0,5750.0,2284.0,1431.0,434.0,1581.0,184.0,0.588397716122045,2012.0,,38.73013764998899,-9.126166970003668
12774,Msc. Tracy Price,female,05/31/1970 09:49 PM,0.0,1.0,0.0,1.0,13732.0,2220.0,10.0,4959.0,2430.0,1689.0,478.0,379.0,894.0,693.0,1021.0,67.0,0.18563498653884677,2011.0,945885.0,38.753071707608534,-9.148919454423897
18626,Lillian Crawford,female,04/24/1980 01:04 PM,0.0,0.0,0.0,1.0,14944.0,10826.0,21.0,46.0,404.0,2421.0,1143.0,971.0,327.0,2843.0,668.0,78.0,0.15024316825738723,2015.0,,38.77579520746896,-9.154114532357323
2914,Msc. Randal Mcdermott,male,09/28/1975 01:37 AM,0.0,0.0,0.0,1.0,17824.0,3623.0,24.0,1097.0,863.0,2266.0,1674.0,1026.0,118.0,5786.0,1130.0,63.0,0.9069162571744205,2020.0,911447.0,38.7757788554557,-9.092313661429806
8253,Phd. James Rogers,male,03/07/1964 10:48 PM,3.0,1.0,2.0,1.0,83001.0,3713.0,14.0,1916.0,2872.0,4418.0,2788.0,1889.0,1368.0,279.0,1260.0,106.0,0.3142968826332992,2014.0,949598.0,38.688684187602476,-9.12492774382939
344,Phd. Sharon Ennis,female,10/07/1949 09:45 AM,2.0,2.0,3.0,1.0,23943.0,2798.0,10.0,3471.0,4382.0,1507.0,3990.0,1863.0,468.0,224.0,1011.0,221.0,0.2526075026896025,2009.0,966199.0,38.700018933447396,-9.123972685591434
13547,Angelica Smith,female,05/26/1977 01:20 AM,3.0,1.0,3.0,1.0,61956.0,3006.0,16.0,3503.0,1915.0,1143.0,3059.0,1728.0,599.0,700.0,196.0,240.0,0.14782105087428118,2011.0,977859.0,38.72471266673133,-9.158499109934327
18225,Maryanne Cultice,female,07/14/1968 12:13 PM,0.0,1.0,1.0,1.0,6154.0,549.0,14.0,1851.0,2008.0,1763.0,2936.0,941.0,454.0,767.0,1389.0,293.0,0.5729614110055363,2021.0,915988.0,38.71493462348644,-9.203069762041547
558,Phd. Sylvia Dietrich,female,08/14/1995 12:33 PM,1.0,0.0,0.0,1.0,21490.0,2763.0,10.0,528.0,971.0,2695.0,850.0,1331.0,458.0,4820.0,1036.0,89.0,0.36303478343176465,2015.0,979666.0,38.71671707823781,-9.231157784879997
7428,Bsc. Michael Girard,male,05/01/1955 01:26 AM,2.0,1.0,1.0,2.0,11771.0,5588.0,23.0,4479.0,2980.0,1858.0,195.0,490.0,740.0,826.0,478.0,92.0,0.31668221956125253,2015.0,970962.0,38.71077028737543,-9.183482138448202
5051,Phd. Joseph Hammond,male,05/02/1951 04:45 PM,0.0,0.0,0.0,1.0,11231.0,6043.0,23.0,412.0,899.0,2801.0,1531.0,788.0,10.0,2663.0,1333.0,50.0,0.22970239622090743,2017.0,979182.0,38.79274175175918,-9.114470105014972
2125,Phd. Chery Davis,female,08/06/1943 08:27 AM,0.0,0.0,0.0,1.0,7772.0,3511.0,13.0,480.0,1349.0,2924.0,2267.0,696.0,414.0,6950.0,812.0,45.0,0.1500892404348466,2019.0,950281.0,38.79463904377258,-9.071869002643107
9177,Msc. Angelica Knight,female,05/20/1949 09:52 PM,2.0,1.0,0.0,1.0,11579.0,1642.0,17.0,4816.0,2395.0,1151.0,543.0,409.0,283.0,540.0,958.0,86.0,0.35590506866828053,2014.0,946722.0,38.67653525021036,-9.179630205893655
4824,Bsc. Frank Brantley,male,04/08/1955 07:09 AM,0.0,0.0,1.0,1.0,10123.0,1267.0,22.0,848.0,276.0,,1410.0,1311.0,752.0,613.0,506.0,241.0,0.6446697942041203,2000.0,924631.0,38.749159869373,-9.072908413496751
6499,Bsc. Lorie Wolfe,female,09/17/1987 01:16 AM,0.0,0.0,1.0,1.0,15491.0,2734.0,16.0,544.0,583.0,2597.0,596.0,1057.0,213.0,3914.0,977.0,50.0,0.2464666136453053,2018.0,977346.0,38.71568052745135,-9.20618526253153
2877,Bsc. Lilly Oneal,female,09/06/1984 10:39 AM,3.0,2.0,1.0,1.0,37135.0,2641.0,11.0,7009.0,1257.0,3204.0,5068.0,3233.0,822.0,782.0,1202.0,306.0,0.48969378790663043,2007.0,955456.0,38.68590269360002,-9.20782547258896
18042,Jamie Kepley,female,02/10/1955 09:55 PM,3.0,1.0,3.0,2.0,7560.0,824.0,21.0,2027.0,2101.0,2197.0,3017.0,886.0,176.0,392.0,688.0,100.0,0.46733171688173986,2020.0,,38.73923118288989,-9.082281613374693
9948,Alyson Hernandez,female,12/04/1975 05:07 AM,1.0,0.0,0.0,1.0,12448.0,1342.0,17.0,1279.0,1130.0,1513.0,2775.0,1299.0,270.0,264.0,1084.0,212.0,0.716448869311814,2000.0,960265.0,38.75715997630761,-9.098991172949683
1173,Phd. Elvira Carlson,female,02/08/1969 10:27 AM,1.0,0.0,0.0,1.0,19724.0,8988.0,,242.0,613.0,3904.0,870.0,1175.0,248.0,4179.0,1266.0,66.0,0.46025629011245467,2012.0,934008.0,38.717130332832674,-9.181200240760075
7283,Sandra Jacoby,female,11/27/2000 06:14 PM,0.0,0.0,0.0,1.0,4249.0,1821.0,21.0,1054.0,3426.0,2060.0,1065.0,615.0,330.0,974.0,845.0,107.0,0.5264200283669462,2022.0,950937.0,38.73784481243642,-9.158882079018113
14237,Barbara Sanders,female,11/20/1944 02:35 PM,4.0,0.0,1.0,1.0,2700.0,738.0,17.0,2775.0,2797.0,2348.0,2935.0,1943.0,227.0,495.0,549.0,173.0,0.13266515192196937,2013.0,953541.0,38.71632548133426,-9.18101187413731
10860,Joy Ripley,female,03/31/1946 10:07 AM,2.0,0.0,0.0,1.0,45142.0,3876.0,13.0,1029.0,1126.0,2597.0,5581.0,4853.0,1407.0,438.0,1504.0,241.0,0.405001668993032,2013.0,910628.0,38.757594417560846,-9.153881249173127
7621,Msc. Pat Adams,female,03/16/1961 11:13 PM,5.0,3.0,3.0,2.0,51324.0,5320.0,8.0,4733.0,7089.0,1390.0,2316.0,1294.0,1018.0,590.0,1850.0,385.0,0.6339108285738295,2011.0,964345.0,38.67271757084985,-9.158028419786978
14115,Armando Henderson,male,11/07/1963 10:30 AM,0.0,0.0,0.0,1.0,20251.0,3956.0,13.0,904.0,1092.0,2495.0,328.0,672.0,541.0,3146.0,658.0,98.0,0.008945998648707931,2000.0,,38.79478474522381,-9.159937480432236
18785,Johanna Lombardi,female,07/01/1958 07:12 AM,2.0,3.0,2.0,2.0,24801.0,4277.0,10.0,5910.0,2333.0,1319.0,603.0,372.0,1305.0,364.0,1568.0,88.0,0.19193035588280616,2020.0,,38.779577856112155,-9.146152593069877
11652,George Marquez,male,03/22/1954 06:21 AM,6.0,2.0,1.0,2.0,38671.0,2547.0,16.0,5337.0,4573.0,1283.0,4353.0,3609.0,819.0,882.0,1135.0,303.0,0.5511592841571722,2011.0,927763.0,38.67232996637089,-9.224214405226407
6393,Msc. Marisa Lamarche,female,01/15/1992 01:08 PM,2.0,3.0,2.0,3.0,26712.0,4505.0,11.0,2922.0,3859.0,882.0,1465.0,3079.0,589.0,305.0,990.0,427.0,0.6185931149452024,2017.0,991905.0,38.70667887380703,-9.176395052982077
12551,Miguel Hill,male,11/06/1982 02:05 AM,0.0,0.0,0.0,6.0,11658.0,3005.0,6.0,378.0,879.0,1317.0,2437.0,979.0,411.0,189.0,466.0,194.0,0.6155727811997987,2014.0,905126.0,38.808493725775286,-9.183420874874654
6286,Phd. Lucille Brotherson,female,12/07/1946 07:30 PM,2.0,2.0,3.0,2.0,60034.0,1431.0,14.0,3025.0,2127.0,2863.0,2776.0,2579.0,2546.0,683.0,369.0,158.0,0.381891426808804,2014.0,977758.0,38.72995991931633,-9.118220492944266
16228,Francisco Lenis,male,02/03/1990 09:20 PM,1.0,1.0,2.0,2.0,9258.0,938.0,8.0,1505.0,811.0,963.0,1553.0,1162.0,387.0,630.0,280.0,177.0,1.143471169677295,2017.0,971818.0,38.72449520716466,-9.185266507006393
8434,Msc. Byron Lofton,male,12/03/1974 01:56 PM,0.0,0.0,,2.0,21097.0,1664.0,24.0,3219.0,2551.0,1867.0,394.0,396.0,954.0,22.0,843.0,76.0,0.12291118803368192,2020.0,973184.0,38.77442696895943,-9.09690786241506
13920,Msc. Marian Cano,female,03/20/1970 06:20 AM,1.0,1.0,2.0,2.0,13843.0,345.0,10.0,5264.0,1853.0,817.0,455.0,630.0,1589.0,396.0,708.0,39.0,0.2419739704619398,2000.0,937653.0,38.75056629461101,-9.107869077057611
17485,Karen Rudlong,female,08/07/1975 12:11 AM,1.0,3.0,0.0,2.0,25837.0,2729.0,22.0,3876.0,2865.0,1556.0,451.0,271.0,200.0,368.0,938.0,144.0,0.2588842071097233,2014.0,,38.70121385015804,-9.196122668181609
4984,Bsc. Marion Christinsen,female,05/09/1977 10:44 PM,0.0,1.0,1.0,1.0,17027.0,8224.0,22.0,477.0,1054.0,2129.0,576.0,1689.0,124.0,5869.0,864.0,48.0,0.17743196484260954,2013.0,980517.0,38.72131088780613,-9.145674859012423
3840,Bsc. Orlando Weinstein,male,05/11/1943 05:48 PM,1.0,3.0,1.0,2.0,14046.0,1496.0,10.0,4717.0,2633.0,1345.0,398.0,396.0,1030.0,138.0,1023.0,100.0,0.4743264643028461,2021.0,904116.0,38.70844563024672,-9.1999389481181
9846,Phd. Jessica Melendez,female,01/10/1975 10:45 PM,2.0,1.0,2.0,1.0,73470.0,2916.0,17.0,2600.0,4792.0,2888.0,2109.0,2462.0,1151.0,338.0,2163.0,251.0,0.5504024541861343,2020.0,900901.0,38.69337716363107,-9.133155751417437
3161,Phd. Lana Porter,female,03/28/1979 04:53 AM,1.0,1.0,1.0,2.0,25695.0,291.0,12.0,2704.0,1217.0,1550.0,460.0,398.0,756.0,401.0,714.0,100.0,0.08477572498557709,2009.0,941050.0,38.73892542513886,-9.072908531814084
17614,Kenneth Gruber,male,11/16/1985 08:17 AM,1.0,1.0,0.0,4.0,16558.0,4654.0,24.0,1979.0,1151.0,248.0,516.0,467.0,684.0,421.0,1149.0,93.0,0.29338352606649826,2010.0,,38.70976845228497,-9.151290813698038
11968,Samantha Reynolds,female,06/28/1988 05:42 PM,1.0,1.0,0.0,2.0,59953.0,4258.0,16.0,4852.0,3137.0,1658.0,2922.0,4066.0,801.0,264.0,882.0,195.0,0.14361255349792934,2018.0,961830.0,38.70561183559411,-9.134557359910806
4148,Phd. Paul Johnson,male,05/05/1995 04:20 AM,4.0,1.0,0.0,4.0,18034.0,3337.0,7.0,4762.0,4093.0,1994.0,5202.0,2696.0,1364.0,1435.0,295.0,143.0,0.6285859896836308,2013.0,914992.0,38.72720467281925,-9.181849340551288
12307,Chester Dunkleberger,male,07/10/1977 09:10 PM,1.0,1.0,2.0,2.0,7183.0,3757.0,16.0,1944.0,1950.0,2086.0,3209.0,1337.0,1269.0,544.0,1424.0,148.0,0.43569556051295416,2011.0,904205.0,38.71075944491206,-9.119832632421886
9222,Bsc. Carole Coleman,female,01/28/1973 11:47 PM,3.0,1.0,1.0,1.0,12951.0,1056.0,10.0,1623.0,2920.0,1943.0,2339.0,2018.0,832.0,209.0,716.0,135.0,0.4465564746983492,2016.0,909548.0,38.74639857470112,-9.083565479033842
559,Phd. Lena Morris,female,11/27/1995 08:45 PM,0.0,0.0,0.0,1.0,14976.0,9019.0,23.0,921.0,819.0,1923.0,297.0,314.0,126.0,9948.0,1209.0,59.0,0.3209869794483806,2014.0,931839.0,38.713508594881475,-9.206661745559334
9608,Audrey Smith,female,01/09/2000 08:19 AM,0.0,0.0,0.0,1.0,4588.0,1028.0,16.0,1051.0,3503.0,4260.0,1393.0,562.0,49.0,1281.0,1151.0,68.0,0.1962353143506546,2025.0,995811.0,38.750213289907364,-9.161537197159877
14233,Richard Parker,male,03/01/1942 09:09 AM,1.0,2.0,1.0,3.0,53572.0,4276.0,19.0,4021.0,4039.0,2141.0,4694.0,3184.0,676.0,704.0,796.0,220.0,0.30821966461237643,2010.0,935459.0,38.689789855194164,-9.181712154375312
2173,Msc. Gale Butler,female,05/18/1981 10:00 PM,4.0,1.0,2.0,2.0,54483.0,2972.0,17.0,5525.0,3879.0,2355.0,6086.0,2320.0,910.0,561.0,910.0,270.0,0.025725394929263457,2015.0,944957.0,38.69631589309159,-9.219309185226024
1063,Msc. Oscar Gaier,male,08/07/1961 03:58 PM,0.0,0.0,1.0,4.0,7930.0,1847.0,12.0,1478.0,2079.0,1496.0,2312.0,614.0,602.0,1388.0,827.0,144.0,0.9515119814210966,2000.0,939795.0,38.72975227395441,-9.166397681143632
14281,Paul Lopez,male,02/18/1953 05:17 PM,1.0,0.0,1.0,2.0,14771.0,194.0,10.0,1063.0,1175.0,1196.0,2795.0,291.0,77.0,665.0,968.0,290.0,0.42371395674030976,2018.0,915510.0,38.74127307018644,-9.11158256883909
15619,Phd. Lindsey Spilman,female,04/08/1952 02:22 PM,1.0,1.0,1.0,1.0,22284.0,2442.0,22.0,4957.0,1276.0,491.0,525.0,435.0,494.0,521.0,616.0,94.0,0.2965359207629115,2018.0,,38.72158054530187,-9.119768918331493
1793,Bsc. Bobbie Morrissey,female,03/11/1946 01:09 PM,0.0,0.0,0.0,1.0,7989.0,9486.0,21.0,651.0,569.0,2915.0,410.0,680.0,110.0,6692.0,1496.0,57.0,0.1625112452602577,2016.0,991188.0,38.68528074753721,-9.158324257028852
7926,Bsc. Toni Otero,female,07/12/1979 09:59 AM,2.0,2.0,2.0,2.0,34084.0,2639.0,10.0,4030.0,4179.0,2540.0,5972.0,3103.0,1339.0,979.0,417.0,309.0,0.3771135474247288,2000.0,966288.0,38.72672169998858,-9.127065762352268
19404,Helen Shockley,female,09/28/1996 01:00 PM,1.0,1.0,1.0,2.0,12058.0,1581.0,11.0,6408.0,2272.0,1087.0,280.0,380.0,412.0,66.0,821.0,80.0,0.40888504990598284,2015.0,,38.74118523926104,-9.073450206062569
18372,Juan Cho,male,11/08/1948 03:10 AM,1.0,2.0,2.0,3.0,11098.0,4238.0,24.0,5016.0,1743.0,1279.0,315.0,510.0,502.0,424.0,820.0,140.0,0.3746791891645069,2012.0,,38.72685857567688,-9.192887282622994
9869,Msc. Vera Swainston,female,07/17/1986 08:02 PM,1.0,1.0,1.0,2.0,71844.0,1936.0,17.0,3078.0,2033.0,2706.0,3780.0,2102.0,1789.0,505.0,958.0,112.0,0.3389824925679866,2015.0,988161.0,38.716107582840515,-9.166008156624278
10454,Msc. Brandi Wheeler,female,12/20/1990 05:25 AM,0.0,0.0,0.0,1.0,18763.0,9509.0,21.0,475.0,796.0,2553.0,1325.0,1514.0,196.0,3806.0,1409.0,68.0,0.15707346843037812,2018.0,,38.696779406130844,-9.127665071601758
3429,Bsc. William Nguyen,male,03/22/1943 03:37 AM,2.0,1.0,2.0,2.0,20183.0,4516.0,17.0,3610.0,2805.0,2508.0,3986.0,187.0,1173.0,1082.0,1447.0,175.0,0.5686768320675937,2015.0,927056.0,38.74016104472548,-9.151613473851626
6644,Phd. Jeanette Roberts,female,03/23/1999 02:10 AM,2.0,1.0,1.0,1.0,35856.0,3261.0,9.0,3834.0,2481.0,2240.0,5636.0,777.0,656.0,286.0,401.0,544.0,0.6588281406980999,2017.0,946699.0,38.69115872332387,-9.216713453228248
19068,Edward Sorrentino,male,08/02/1998 07:21 AM,2.0,1.0,1.0,2.0,2349.0,816.0,10.0,6020.0,2143.0,835.0,420.0,498.0,1262.0,582.0,753.0,112.0,0.07940906312695908,2023.0,,38.68409181152418,-9.11971013510447
16330,Sarita Rowe,female,07/11/2001 01:14 AM,0.0,0.0,0.0,1.0,5331.0,1003.0,20.0,912.0,2999.0,2693.0,162.0,424.0,557.0,1540.0,1258.0,54.0,0.3139294122885018,2020.0,,38.751150750664195,-9.161242223258077
